id,question,context,answer,answer_start
618-3,Prion對傳統消毒方法有什麼特性？,"羊搔癢症預防：目前並無疫苗或有效的藥物可供防治羊搔癢症,故在預防及控制本病上,世界各國都採取了一些防疫的因應對策,包括:加強本病的監測、撲殺發病動物、禁止使用具感染風險的動物來源作為飼料原料等。Prion對傳統標準之消毒方法具有相當的抵抗力,132℃以上、持續1小時以上的高壓蒸氣消毒法(steamautoclave)可有效的去除Prion的致病性;另外,5%次氯碳鈉溶液或2.5N的NaOH溶液消毒劑才可部分殺死Prion。在預防上,歐盟已通過法令,自2001年1月1日起全面禁止使用含有動物製品的飼料供草食動物食用,以避免動物感染海綿狀腦病,進而進入人的食物鏈而造成危害,而美國及台灣均在1997年就立法禁止疫區相關動物(包括牛、羊)及其產品(肉骨粉、肉粉、骨粉、禽肉粉、血粉、動物飼料用油脂、動物飼料用油渣、牛羊之胚、血清等)進口,也禁止自風險評估不合格之疫區輸入供人食用之牛肉、牛肉製品、牛內臟及牛源原料用品,並防杜疫區產品經非疫區轉口輸入。",Prion對傳統標準之消毒方法具有相當的抵抗力,97
618-4,哪種高溫處理方式可有效降低Prion的致病性？,"羊搔癢症預防：目前並無疫苗或有效的藥物可供防治羊搔癢症,故在預防及控制本病上,世界各國都採取了一些防疫的因應對策,包括:加強本病的監測、撲殺發病動物、禁止使用具感染風險的動物來源作為飼料原料等。Prion對傳統標準之消毒方法具有相當的抵抗力,132℃以上、持續1小時以上的高壓蒸氣消毒法(steamautoclave)可有效的去除Prion的致病性;另外,5%次氯碳鈉溶液或2.5N的NaOH溶液消毒劑才可部分殺死Prion。在預防上,歐盟已通過法令,自2001年1月1日起全面禁止使用含有動物製品的飼料供草食動物食用,以避免動物感染海綿狀腦病,進而進入人的食物鏈而造成危害,而美國及台灣均在1997年就立法禁止疫區相關動物(包括牛、羊)及其產品(肉骨粉、肉粉、骨粉、禽肉粉、血粉、動物飼料用油脂、動物飼料用油渣、牛羊之胚、血清等)進口,也禁止自風險評估不合格之疫區輸入供人食用之牛肉、牛肉製品、牛內臟及牛源原料用品,並防杜疫區產品經非疫區轉口輸入。",132℃以上、持續1小時以上的高壓蒸氣消毒法(steamautoclave)可有效的去除Prion的致病性,121
618-5,哪些化學消毒劑可部分殺死Prion？,"羊搔癢症預防：目前並無疫苗或有效的藥物可供防治羊搔癢症,故在預防及控制本病上,世界各國都採取了一些防疫的因應對策,包括:加強本病的監測、撲殺發病動物、禁止使用具感染風險的動物來源作為飼料原料等。Prion對傳統標準之消毒方法具有相當的抵抗力,132℃以上、持續1小時以上的高壓蒸氣消毒法(steamautoclave)可有效的去除Prion的致病性;另外,5%次氯碳鈉溶液或2.5N的NaOH溶液消毒劑才可部分殺死Prion。在預防上,歐盟已通過法令,自2001年1月1日起全面禁止使用含有動物製品的飼料供草食動物食用,以避免動物感染海綿狀腦病,進而進入人的食物鏈而造成危害,而美國及台灣均在1997年就立法禁止疫區相關動物(包括牛、羊)及其產品(肉骨粉、肉粉、骨粉、禽肉粉、血粉、動物飼料用油脂、動物飼料用油渣、牛羊之胚、血清等)進口,也禁止自風險評估不合格之疫區輸入供人食用之牛肉、牛肉製品、牛內臟及牛源原料用品,並防杜疫區產品經非疫區轉口輸入。",5%次氯碳鈉溶液或2.5N的NaOH溶液消毒劑才可部分殺死Prion,178
618-6,歐盟從哪一年起禁止含動物製品的飼料供草食動物食用？為什麼？,"羊搔癢症預防：目前並無疫苗或有效的藥物可供防治羊搔癢症,故在預防及控制本病上,世界各國都採取了一些防疫的因應對策,包括:加強本病的監測、撲殺發病動物、禁止使用具感染風險的動物來源作為飼料原料等。Prion對傳統標準之消毒方法具有相當的抵抗力,132℃以上、持續1小時以上的高壓蒸氣消毒法(steamautoclave)可有效的去除Prion的致病性;另外,5%次氯碳鈉溶液或2.5N的NaOH溶液消毒劑才可部分殺死Prion。在預防上,歐盟已通過法令,自2001年1月1日起全面禁止使用含有動物製品的飼料供草食動物食用,以避免動物感染海綿狀腦病,進而進入人的食物鏈而造成危害,而美國及台灣均在1997年就立法禁止疫區相關動物(包括牛、羊)及其產品(肉骨粉、肉粉、骨粉、禽肉粉、血粉、動物飼料用油脂、動物飼料用油渣、牛羊之胚、血清等)進口,也禁止自風險評估不合格之疫區輸入供人食用之牛肉、牛肉製品、牛內臟及牛源原料用品,並防杜疫區產品經非疫區轉口輸入。","自2001年1月1日起全面禁止使用含有動物製品的飼料供草食動物食用,以避免動物感染海綿狀腦病,進而進入人的食物鏈而造成危害",226
618-7,美國與台灣在何時立法禁止進口疫區相關動物產品？禁止哪些項目？,"羊搔癢症預防：目前並無疫苗或有效的藥物可供防治羊搔癢症,故在預防及控制本病上,世界各國都採取了一些防疫的因應對策,包括:加強本病的監測、撲殺發病動物、禁止使用具感染風險的動物來源作為飼料原料等。Prion對傳統標準之消毒方法具有相當的抵抗力,132℃以上、持續1小時以上的高壓蒸氣消毒法(steamautoclave)可有效的去除Prion的致病性;另外,5%次氯碳鈉溶液或2.5N的NaOH溶液消毒劑才可部分殺死Prion。在預防上,歐盟已通過法令,自2001年1月1日起全面禁止使用含有動物製品的飼料供草食動物食用,以避免動物感染海綿狀腦病,進而進入人的食物鏈而造成危害,而美國及台灣均在1997年就立法禁止疫區相關動物(包括牛、羊)及其產品(肉骨粉、肉粉、骨粉、禽肉粉、血粉、動物飼料用油脂、動物飼料用油渣、牛羊之胚、血清等)進口,也禁止自風險評估不合格之疫區輸入供人食用之牛肉、牛肉製品、牛內臟及牛源原料用品,並防杜疫區產品經非疫區轉口輸入。",在1997年就立法禁止疫區相關動物(包括牛、羊)及其產品(肉骨粉、肉粉、骨粉、禽肉粉、血粉、動物飼料用油脂、動物飼料用油渣、牛羊之胚、血清等)進口,295
618-8,除了禁止進口疫區產品，還有哪些補充性防堵措施？,"羊搔癢症預防：目前並無疫苗或有效的藥物可供防治羊搔癢症,故在預防及控制本病上,世界各國都採取了一些防疫的因應對策,包括:加強本病的監測、撲殺發病動物、禁止使用具感染風險的動物來源作為飼料原料等。Prion對傳統標準之消毒方法具有相當的抵抗力,132℃以上、持續1小時以上的高壓蒸氣消毒法(steamautoclave)可有效的去除Prion的致病性;另外,5%次氯碳鈉溶液或2.5N的NaOH溶液消毒劑才可部分殺死Prion。在預防上,歐盟已通過法令,自2001年1月1日起全面禁止使用含有動物製品的飼料供草食動物食用,以避免動物感染海綿狀腦病,進而進入人的食物鏈而造成危害,而美國及台灣均在1997年就立法禁止疫區相關動物(包括牛、羊)及其產品(肉骨粉、肉粉、骨粉、禽肉粉、血粉、動物飼料用油脂、動物飼料用油渣、牛羊之胚、血清等)進口,也禁止自風險評估不合格之疫區輸入供人食用之牛肉、牛肉製品、牛內臟及牛源原料用品,並防杜疫區產品經非疫區轉口輸入。",禁止自風險評估不合格之疫區輸入供人食用之牛肉、牛肉製品、牛內臟及牛源原料用品,370
619-1,什麼是山羊的乾酪樣淋巴腺炎，又稱什麼？,"乾酪樣淋巴腺炎(Caseous Lymphadenitis)：山羊的乾酪樣淋巴腺炎是現場常見的羊隻疾病,羊隻體表淋巴結或其鄰近有1個至數個大小不等的膿瘍,本病會對羊隻造成外觀與健康上的障礙,可造成牧場明顯的經濟損失。本病也叫做假性結核病(pseudotuberculosis),病原多為革蘭氏陽性桿菌Corynebacteriumpseudotuberculosis,本菌為兼性厭氧菌,能在環境中存活長達數月,可藉由表皮創傷侵入感染,藉由吞噬細胞將之帶入淋巴結或由血液擴散至全身淋巴系統,使羊隻體內或體表淋巴結形成膿瘍灶。大多數畜主,經常在其病變成熟後,以手術刀劃開其腫脹處,讓其膿瘍流出,雖可消腫,但往往亦會在別的地方再發展出新的膿瘍。本病可經由受到棒狀桿菌污染的食物攝入、外傷感染、吸血昆蟲叮咬,或經由外寄生蟲傳播等方法感染。",假性結核病(pseudotuberculosis),113
619-2,乾酪樣淋巴腺炎常見的病徵是什麼？,"乾酪樣淋巴腺炎(Caseous Lymphadenitis)：山羊的乾酪樣淋巴腺炎是現場常見的羊隻疾病,羊隻體表淋巴結或其鄰近有1個至數個大小不等的膿瘍,本病會對羊隻造成外觀與健康上的障礙,可造成牧場明顯的經濟損失。本病也叫做假性結核病(pseudotuberculosis),病原多為革蘭氏陽性桿菌Corynebacteriumpseudotuberculosis,本菌為兼性厭氧菌,能在環境中存活長達數月,可藉由表皮創傷侵入感染,藉由吞噬細胞將之帶入淋巴結或由血液擴散至全身淋巴系統,使羊隻體內或體表淋巴結形成膿瘍灶。大多數畜主,經常在其病變成熟後,以手術刀劃開其腫脹處,讓其膿瘍流出,雖可消腫,但往往亦會在別的地方再發展出新的膿瘍。本病可經由受到棒狀桿菌污染的食物攝入、外傷感染、吸血昆蟲叮咬,或經由外寄生蟲傳播等方法感染。","淋巴腺炎是現場常見的羊隻疾病,羊隻體表淋巴結或其鄰近有1個至數個大小不等的膿瘍",37
619-3,乾酪樣淋巴腺炎會對牧場造成什麼影響？,"乾酪樣淋巴腺炎(Caseous Lymphadenitis)：山羊的乾酪樣淋巴腺炎是現場常見的羊隻疾病,羊隻體表淋巴結或其鄰近有1個至數個大小不等的膿瘍,本病會對羊隻造成外觀與健康上的障礙,可造成牧場明顯的經濟損失。本病也叫做假性結核病(pseudotuberculosis),病原多為革蘭氏陽性桿菌Corynebacteriumpseudotuberculosis,本菌為兼性厭氧菌,能在環境中存活長達數月,可藉由表皮創傷侵入感染,藉由吞噬細胞將之帶入淋巴結或由血液擴散至全身淋巴系統,使羊隻體內或體表淋巴結形成膿瘍灶。大多數畜主,經常在其病變成熟後,以手術刀劃開其腫脹處,讓其膿瘍流出,雖可消腫,但往往亦會在別的地方再發展出新的膿瘍。本病可經由受到棒狀桿菌污染的食物攝入、外傷感染、吸血昆蟲叮咬,或經由外寄生蟲傳播等方法感染。","對羊隻造成外觀與健康上的障礙,可造成牧場明顯的經濟損失",80
619-4,乾酪樣淋巴腺炎的致病菌是什麼？,"乾酪樣淋巴腺炎(Caseous Lymphadenitis)：山羊的乾酪樣淋巴腺炎是現場常見的羊隻疾病,羊隻體表淋巴結或其鄰近有1個至數個大小不等的膿瘍,本病會對羊隻造成外觀與健康上的障礙,可造成牧場明顯的經濟損失。本病也叫做假性結核病(pseudotuberculosis),病原多為革蘭氏陽性桿菌Corynebacteriumpseudotuberculosis,本菌為兼性厭氧菌,能在環境中存活長達數月,可藉由表皮創傷侵入感染,藉由吞噬細胞將之帶入淋巴結或由血液擴散至全身淋巴系統,使羊隻體內或體表淋巴結形成膿瘍灶。大多數畜主,經常在其病變成熟後,以手術刀劃開其腫脹處,讓其膿瘍流出,雖可消腫,但往往亦會在別的地方再發展出新的膿瘍。本病可經由受到棒狀桿菌污染的食物攝入、外傷感染、吸血昆蟲叮咬,或經由外寄生蟲傳播等方法感染。",病原多為革蘭氏陽性桿菌Corynebacteriumpseudotuberculosis,139
619-5,Corynebacterium pseudotuberculosis 在環境中可存活多久？,"乾酪樣淋巴腺炎(Caseous Lymphadenitis)：山羊的乾酪樣淋巴腺炎是現場常見的羊隻疾病,羊隻體表淋巴結或其鄰近有1個至數個大小不等的膿瘍,本病會對羊隻造成外觀與健康上的障礙,可造成牧場明顯的經濟損失。本病也叫做假性結核病(pseudotuberculosis),病原多為革蘭氏陽性桿菌Corynebacteriumpseudotuberculosis,本菌為兼性厭氧菌,能在環境中存活長達數月,可藉由表皮創傷侵入感染,藉由吞噬細胞將之帶入淋巴結或由血液擴散至全身淋巴系統,使羊隻體內或體表淋巴結形成膿瘍灶。大多數畜主,經常在其病變成熟後,以手術刀劃開其腫脹處,讓其膿瘍流出,雖可消腫,但往往亦會在別的地方再發展出新的膿瘍。本病可經由受到棒狀桿菌污染的食物攝入、外傷感染、吸血昆蟲叮咬,或經由外寄生蟲傳播等方法感染。",能在環境中存活長達數月,193
619-6,病菌如何進入山羊體內？,"乾酪樣淋巴腺炎(Caseous Lymphadenitis)：山羊的乾酪樣淋巴腺炎是現場常見的羊隻疾病,羊隻體表淋巴結或其鄰近有1個至數個大小不等的膿瘍,本病會對羊隻造成外觀與健康上的障礙,可造成牧場明顯的經濟損失。本病也叫做假性結核病(pseudotuberculosis),病原多為革蘭氏陽性桿菌Corynebacteriumpseudotuberculosis,本菌為兼性厭氧菌,能在環境中存活長達數月,可藉由表皮創傷侵入感染,藉由吞噬細胞將之帶入淋巴結或由血液擴散至全身淋巴系統,使羊隻體內或體表淋巴結形成膿瘍灶。大多數畜主,經常在其病變成熟後,以手術刀劃開其腫脹處,讓其膿瘍流出,雖可消腫,但往往亦會在別的地方再發展出新的膿瘍。本病可經由受到棒狀桿菌污染的食物攝入、外傷感染、吸血昆蟲叮咬,或經由外寄生蟲傳播等方法感染。","藉由表皮創傷侵入感染,藉由吞噬細胞將之帶入淋巴結或由血液擴散至全身淋巴系統",206
619-7,羊隻體內或體表會發生什麼病變？,"乾酪樣淋巴腺炎(Caseous Lymphadenitis)：山羊的乾酪樣淋巴腺炎是現場常見的羊隻疾病,羊隻體表淋巴結或其鄰近有1個至數個大小不等的膿瘍,本病會對羊隻造成外觀與健康上的障礙,可造成牧場明顯的經濟損失。本病也叫做假性結核病(pseudotuberculosis),病原多為革蘭氏陽性桿菌Corynebacteriumpseudotuberculosis,本菌為兼性厭氧菌,能在環境中存活長達數月,可藉由表皮創傷侵入感染,藉由吞噬細胞將之帶入淋巴結或由血液擴散至全身淋巴系統,使羊隻體內或體表淋巴結形成膿瘍灶。大多數畜主,經常在其病變成熟後,以手術刀劃開其腫脹處,讓其膿瘍流出,雖可消腫,但往往亦會在別的地方再發展出新的膿瘍。本病可經由受到棒狀桿菌污染的食物攝入、外傷感染、吸血昆蟲叮咬,或經由外寄生蟲傳播等方法感染。",形成膿瘍灶,255
619-8,常見的處理膿瘍方式是什麼？有什麼後果？,"乾酪樣淋巴腺炎(Caseous Lymphadenitis)：山羊的乾酪樣淋巴腺炎是現場常見的羊隻疾病,羊隻體表淋巴結或其鄰近有1個至數個大小不等的膿瘍,本病會對羊隻造成外觀與健康上的障礙,可造成牧場明顯的經濟損失。本病也叫做假性結核病(pseudotuberculosis),病原多為革蘭氏陽性桿菌Corynebacteriumpseudotuberculosis,本菌為兼性厭氧菌,能在環境中存活長達數月,可藉由表皮創傷侵入感染,藉由吞噬細胞將之帶入淋巴結或由血液擴散至全身淋巴系統,使羊隻體內或體表淋巴結形成膿瘍灶。大多數畜主,經常在其病變成熟後,以手術刀劃開其腫脹處,讓其膿瘍流出,雖可消腫,但往往亦會在別的地方再發展出新的膿瘍。本病可經由受到棒狀桿菌污染的食物攝入、外傷感染、吸血昆蟲叮咬,或經由外寄生蟲傳播等方法感染。","以手術刀劃開其腫脹處,讓其膿瘍流出,雖可消腫,但往往亦會在別的地方再發展出新的膿瘍",277
619-9,乾酪樣淋巴腺炎的感染途徑有哪些？,"乾酪樣淋巴腺炎(Caseous Lymphadenitis)：山羊的乾酪樣淋巴腺炎是現場常見的羊隻疾病,羊隻體表淋巴結或其鄰近有1個至數個大小不等的膿瘍,本病會對羊隻造成外觀與健康上的障礙,可造成牧場明顯的經濟損失。本病也叫做假性結核病(pseudotuberculosis),病原多為革蘭氏陽性桿菌Corynebacteriumpseudotuberculosis,本菌為兼性厭氧菌,能在環境中存活長達數月,可藉由表皮創傷侵入感染,藉由吞噬細胞將之帶入淋巴結或由血液擴散至全身淋巴系統,使羊隻體內或體表淋巴結形成膿瘍灶。大多數畜主,經常在其病變成熟後,以手術刀劃開其腫脹處,讓其膿瘍流出,雖可消腫,但往往亦會在別的地方再發展出新的膿瘍。本病可經由受到棒狀桿菌污染的食物攝入、外傷感染、吸血昆蟲叮咬,或經由外寄生蟲傳播等方法感染。","可經由受到棒狀桿菌污染的食物攝入、外傷感染、吸血昆蟲叮咬,或經由外寄生蟲傳播等方法感染",321
620-1,乾酪樣淋巴腺炎好發在哪些部位的淋巴結？,"乾酪樣淋巴腺炎症狀：本病好發部位在耳旁、頸部、肩前、腹脅部以及後腿等處淋巴結或其鄰近,除了體表可見的膿瘍病變外,本病亦常侵犯肺部及腸繫膜等內臟的淋巴結。雖可見膿瘍腫大3-5公分,但未見羊隻有明顯的全身症狀如體溫上升或食慾下降等。臨床上,有時可見位於頸部深層膿瘍壓迫與阻礙病羊的採食與反芻;若膿瘍腫塊出現在臉部造成顏面神經麻痺,或者唾液腺被壓迫,羊隻會出現經常性流涎。嚴重的肺縱膈淋巴結膿瘍產生,可能會使羊隻呈現慢性咳嗽及腹式呼吸,於調查報告中,成羊致死率可達20%。內臟型的病羊會生長停滯,並逐漸消瘦,內臟型又稱假性結核病(pseudotuberculosis)",本病好發部位在耳旁、頸部、肩前、腹脅部以及後腿等處淋巴結或其鄰近,10
620-2,乾酪樣淋巴腺炎除了體表膿瘍外，還可能侵犯哪些內部器官？,"乾酪樣淋巴腺炎症狀：本病好發部位在耳旁、頸部、肩前、腹脅部以及後腿等處淋巴結或其鄰近,除了體表可見的膿瘍病變外,本病亦常侵犯肺部及腸繫膜等內臟的淋巴結。雖可見膿瘍腫大3-5公分,但未見羊隻有明顯的全身症狀如體溫上升或食慾下降等。臨床上,有時可見位於頸部深層膿瘍壓迫與阻礙病羊的採食與反芻;若膿瘍腫塊出現在臉部造成顏面神經麻痺,或者唾液腺被壓迫,羊隻會出現經常性流涎。嚴重的肺縱膈淋巴結膿瘍產生,可能會使羊隻呈現慢性咳嗽及腹式呼吸,於調查報告中,成羊致死率可達20%。內臟型的病羊會生長停滯,並逐漸消瘦,內臟型又稱假性結核病(pseudotuberculosis)",常侵犯肺部及腸繫膜等內臟的淋巴結,59
620-3,病羊體表的膿瘍大約有多大？,"乾酪樣淋巴腺炎症狀：本病好發部位在耳旁、頸部、肩前、腹脅部以及後腿等處淋巴結或其鄰近,除了體表可見的膿瘍病變外,本病亦常侵犯肺部及腸繫膜等內臟的淋巴結。雖可見膿瘍腫大3-5公分,但未見羊隻有明顯的全身症狀如體溫上升或食慾下降等。臨床上,有時可見位於頸部深層膿瘍壓迫與阻礙病羊的採食與反芻;若膿瘍腫塊出現在臉部造成顏面神經麻痺,或者唾液腺被壓迫,羊隻會出現經常性流涎。嚴重的肺縱膈淋巴結膿瘍產生,可能會使羊隻呈現慢性咳嗽及腹式呼吸,於調查報告中,成羊致死率可達20%。內臟型的病羊會生長停滯,並逐漸消瘦,內臟型又稱假性結核病(pseudotuberculosis)",可見膿瘍腫大3-5公分,77
620-4,乾酪樣淋巴腺炎的病羊是否一定會出現全身症狀，如發燒或食慾降低？,"乾酪樣淋巴腺炎症狀：本病好發部位在耳旁、頸部、肩前、腹脅部以及後腿等處淋巴結或其鄰近,除了體表可見的膿瘍病變外,本病亦常侵犯肺部及腸繫膜等內臟的淋巴結。雖可見膿瘍腫大3-5公分,但未見羊隻有明顯的全身症狀如體溫上升或食慾下降等。臨床上,有時可見位於頸部深層膿瘍壓迫與阻礙病羊的採食與反芻;若膿瘍腫塊出現在臉部造成顏面神經麻痺,或者唾液腺被壓迫,羊隻會出現經常性流涎。嚴重的肺縱膈淋巴結膿瘍產生,可能會使羊隻呈現慢性咳嗽及腹式呼吸,於調查報告中,成羊致死率可達20%。內臟型的病羊會生長停滯,並逐漸消瘦,內臟型又稱假性結核病(pseudotuberculosis)",未見羊隻有明顯的全身症狀如體溫上升或食慾下降等,90
620-5,當膿瘍出現在頸部深層，會對病羊造成什麼影響？,"乾酪樣淋巴腺炎症狀：本病好發部位在耳旁、頸部、肩前、腹脅部以及後腿等處淋巴結或其鄰近,除了體表可見的膿瘍病變外,本病亦常侵犯肺部及腸繫膜等內臟的淋巴結。雖可見膿瘍腫大3-5公分,但未見羊隻有明顯的全身症狀如體溫上升或食慾下降等。臨床上,有時可見位於頸部深層膿瘍壓迫與阻礙病羊的採食與反芻;若膿瘍腫塊出現在臉部造成顏面神經麻痺,或者唾液腺被壓迫,羊隻會出現經常性流涎。嚴重的肺縱膈淋巴結膿瘍產生,可能會使羊隻呈現慢性咳嗽及腹式呼吸,於調查報告中,成羊致死率可達20%。內臟型的病羊會生長停滯,並逐漸消瘦,內臟型又稱假性結核病(pseudotuberculosis)",可見位於頸部深層膿瘍壓迫與阻礙病羊的採食與反芻,120
620-6,若膿瘍發生於臉部，可能會出現哪些症狀？,"乾酪樣淋巴腺炎症狀：本病好發部位在耳旁、頸部、肩前、腹脅部以及後腿等處淋巴結或其鄰近,除了體表可見的膿瘍病變外,本病亦常侵犯肺部及腸繫膜等內臟的淋巴結。雖可見膿瘍腫大3-5公分,但未見羊隻有明顯的全身症狀如體溫上升或食慾下降等。臨床上,有時可見位於頸部深層膿瘍壓迫與阻礙病羊的採食與反芻;若膿瘍腫塊出現在臉部造成顏面神經麻痺,或者唾液腺被壓迫,羊隻會出現經常性流涎。嚴重的肺縱膈淋巴結膿瘍產生,可能會使羊隻呈現慢性咳嗽及腹式呼吸,於調查報告中,成羊致死率可達20%。內臟型的病羊會生長停滯,並逐漸消瘦,內臟型又稱假性結核病(pseudotuberculosis)","臉部造成顏面神經麻痺,或者唾液腺被壓迫,羊隻會出現經常性流涎",152
620-7,嚴重的肺縱膈淋巴結膿瘍會導致什麼呼吸症狀？,"乾酪樣淋巴腺炎症狀：本病好發部位在耳旁、頸部、肩前、腹脅部以及後腿等處淋巴結或其鄰近,除了體表可見的膿瘍病變外,本病亦常侵犯肺部及腸繫膜等內臟的淋巴結。雖可見膿瘍腫大3-5公分,但未見羊隻有明顯的全身症狀如體溫上升或食慾下降等。臨床上,有時可見位於頸部深層膿瘍壓迫與阻礙病羊的採食與反芻;若膿瘍腫塊出現在臉部造成顏面神經麻痺,或者唾液腺被壓迫,羊隻會出現經常性流涎。嚴重的肺縱膈淋巴結膿瘍產生,可能會使羊隻呈現慢性咳嗽及腹式呼吸,於調查報告中,成羊致死率可達20%。內臟型的病羊會生長停滯,並逐漸消瘦,內臟型又稱假性結核病(pseudotuberculosis)",可能會使羊隻呈現慢性咳嗽及腹式呼吸,197
620-8,乾酪樣淋巴腺炎的內臟型病羊會出現哪些現象？,"乾酪樣淋巴腺炎症狀：本病好發部位在耳旁、頸部、肩前、腹脅部以及後腿等處淋巴結或其鄰近,除了體表可見的膿瘍病變外,本病亦常侵犯肺部及腸繫膜等內臟的淋巴結。雖可見膿瘍腫大3-5公分,但未見羊隻有明顯的全身症狀如體溫上升或食慾下降等。臨床上,有時可見位於頸部深層膿瘍壓迫與阻礙病羊的採食與反芻;若膿瘍腫塊出現在臉部造成顏面神經麻痺,或者唾液腺被壓迫,羊隻會出現經常性流涎。嚴重的肺縱膈淋巴結膿瘍產生,可能會使羊隻呈現慢性咳嗽及腹式呼吸,於調查報告中,成羊致死率可達20%。內臟型的病羊會生長停滯,並逐漸消瘦,內臟型又稱假性結核病(pseudotuberculosis)",成羊致死率可達20%,222
620-9,乾酪樣淋巴腺炎的內臟型又稱為什麼？,"乾酪樣淋巴腺炎症狀：本病好發部位在耳旁、頸部、肩前、腹脅部以及後腿等處淋巴結或其鄰近,除了體表可見的膿瘍病變外,本病亦常侵犯肺部及腸繫膜等內臟的淋巴結。雖可見膿瘍腫大3-5公分,但未見羊隻有明顯的全身症狀如體溫上升或食慾下降等。臨床上,有時可見位於頸部深層膿瘍壓迫與阻礙病羊的採食與反芻;若膿瘍腫塊出現在臉部造成顏面神經麻痺,或者唾液腺被壓迫,羊隻會出現經常性流涎。嚴重的肺縱膈淋巴結膿瘍產生,可能會使羊隻呈現慢性咳嗽及腹式呼吸,於調查報告中,成羊致死率可達20%。內臟型的病羊會生長停滯,並逐漸消瘦,內臟型又稱假性結核病(pseudotuberculosis)",內臟型又稱假性結核病(pseudotuberculosis),251
621-1,乾酪樣淋巴腺炎的膿瘍處置首選是什麼方式？,"乾酪樣淋巴腺炎預防：本病引起之淋巴結膿瘍的處置均以外科方式切開,儘量去除膿,並以優碘溶液(0.5%有效碘)灌洗3-5次,直至流出碘液呈現原本顏色為原則;有時必須以此方法連續處理2-3日。頸部深層的膿瘍,有時因緊鄰著大血管、氣管與食道,故為了安全起見,最好請獸醫師給予病羊鎮靜或麻醉後,再以外科方式進行。為了較有效治療淋巴結膿瘍,除了外科處置外,也必須肌肉注射青黴素類或頭孢子素類藥物3-5日,避免復發。因羊隻較好動,喜愛在欄杆上磨蹭,造成皮膚變粗龜裂,而導致創傷。本病主要是經由傷口感染,因此必須將羊舍四周尖銳物品移除,老舊鏽蝕破裂的金屬欄杆要更換,以及確實保持羊舍乾淨與清潔,定期施行羊場消毒計畫,以減少本病的傳播。一般消毒劑或溫度超過60℃的熱水可以殺死本菌。","以外科方式切開,儘量去除膿",24
621-2,清洗膿瘍後應使用何種消毒液？使用幾次為原則？,"乾酪樣淋巴腺炎預防：本病引起之淋巴結膿瘍的處置均以外科方式切開,儘量去除膿,並以優碘溶液(0.5%有效碘)灌洗3-5次,直至流出碘液呈現原本顏色為原則;有時必須以此方法連續處理2-3日。頸部深層的膿瘍,有時因緊鄰著大血管、氣管與食道,故為了安全起見,最好請獸醫師給予病羊鎮靜或麻醉後,再以外科方式進行。為了較有效治療淋巴結膿瘍,除了外科處置外,也必須肌肉注射青黴素類或頭孢子素類藥物3-5日,避免復發。因羊隻較好動,喜愛在欄杆上磨蹭,造成皮膚變粗龜裂,而導致創傷。本病主要是經由傷口感染,因此必須將羊舍四周尖銳物品移除,老舊鏽蝕破裂的金屬欄杆要更換,以及確實保持羊舍乾淨與清潔,定期施行羊場消毒計畫,以減少本病的傳播。一般消毒劑或溫度超過60℃的熱水可以殺死本菌。","以優碘溶液(0.5%有效碘)灌洗3-5次,直至流出碘液呈現原本顏色為原則",39
621-3,深層膿瘍如位於頸部，應如何處理才較安全？,"乾酪樣淋巴腺炎預防：本病引起之淋巴結膿瘍的處置均以外科方式切開,儘量去除膿,並以優碘溶液(0.5%有效碘)灌洗3-5次,直至流出碘液呈現原本顏色為原則;有時必須以此方法連續處理2-3日。頸部深層的膿瘍,有時因緊鄰著大血管、氣管與食道,故為了安全起見,最好請獸醫師給予病羊鎮靜或麻醉後,再以外科方式進行。為了較有效治療淋巴結膿瘍,除了外科處置外,也必須肌肉注射青黴素類或頭孢子素類藥物3-5日,避免復發。因羊隻較好動,喜愛在欄杆上磨蹭,造成皮膚變粗龜裂,而導致創傷。本病主要是經由傷口感染,因此必須將羊舍四周尖銳物品移除,老舊鏽蝕破裂的金屬欄杆要更換,以及確實保持羊舍乾淨與清潔,定期施行羊場消毒計畫,以減少本病的傳播。一般消毒劑或溫度超過60℃的熱水可以殺死本菌。","頸部深層的膿瘍,有時因緊鄰著大血管、氣管與食道,故為了安全起見,最好請獸醫師給予病羊鎮靜或麻醉後,再以外科方式進行",93
621-4,除了外科手術外，還需配合什麼藥物治療？,"乾酪樣淋巴腺炎預防：本病引起之淋巴結膿瘍的處置均以外科方式切開,儘量去除膿,並以優碘溶液(0.5%有效碘)灌洗3-5次,直至流出碘液呈現原本顏色為原則;有時必須以此方法連續處理2-3日。頸部深層的膿瘍,有時因緊鄰著大血管、氣管與食道,故為了安全起見,最好請獸醫師給予病羊鎮靜或麻醉後,再以外科方式進行。為了較有效治療淋巴結膿瘍,除了外科處置外,也必須肌肉注射青黴素類或頭孢子素類藥物3-5日,避免復發。因羊隻較好動,喜愛在欄杆上磨蹭,造成皮膚變粗龜裂,而導致創傷。本病主要是經由傷口感染,因此必須將羊舍四周尖銳物品移除,老舊鏽蝕破裂的金屬欄杆要更換,以及確實保持羊舍乾淨與清潔,定期施行羊場消毒計畫,以減少本病的傳播。一般消毒劑或溫度超過60℃的熱水可以殺死本菌。","必須肌肉注射青黴素類或頭孢子素類藥物3-5日,避免復發",173
